condition,preset,call_id,trial,seed,length_bin,response_note_count,response_duration_sec,t_endpoint_commit_ms,t_infer_start_ms,t_first_token_ready_ms,t_first_midi_queued_ms,t_first_midi_out_ms,t_response_end_ms,endpoint_to_first_midi_ms,first_token_latency_ms,queue_delay_ms,total_generation_ms,buffer_underrun_count,buffer_underrun_rate,preload_window_ms,micro_buffer_ms,source_latency_event
L1_preload_on,pentatonic_no_theory,A04,15,34275806,medium,11,4.800000,0.000000,-150.000000,-84.195100,0.000000,80.000000,4880.000000,80.000000,65.804900,80.000000,678.679000,0,0.000000,150.000000,80.000000,60
L0_preload_off,pentatonic_no_theory,A05,1,35261683,medium,11,4.800000,0.000000,0.000000,58.569700,58.569700,138.569700,4938.569700,138.569700,58.569700,80.000000,560.871000,0,0.000000,0.000000,80.000000,61
L1_preload_on,pentatonic_no_theory,A05,1,35261683,medium,11,4.800000,0.000000,-150.000000,-91.430300,0.000000,80.000000,4880.000000,80.000000,58.569700,80.000000,560.871000,0,0.000000,150.000000,80.000000,61
L0_preload_off,pentatonic_no_theory,A05,2,35262692,medium,10,4.800000,0.000000,0.000000,49.939000,49.939000,129.939000,4929.939000,129.939000,49.939000,80.000000,967.091000,0,0.000000,0.000000,80.000000,62
L1_preload_on,pentatonic_no_theory,A05,2,35262692,medium,10,4.800000,0.000000,-150.000000,-100.061000,0.000000,80.000000,4880.000000,80.000000,49.939000,80.000000,967.091000,0,0.000000,150.000000,80.000000,62
L0_preload_off,pentatonic_no_theory,A05,3,35263701,short,6,4.800000,0.000000,0.000000,51.085800,51.085800,131.085800,4931.085800,131.085800,51.085800,80.000000,886.526000,0,0.000000,0.000000,80.000000,63
L1_preload_on,pentatonic_no_theory,A05,3,35263701,short,6,4.800000,0.000000,-150.000000,-98.914200,0.000000,80.000000,4880.000000,80.000000,51.085800,80.000000,886.526000,0,0.000000,150.000000,80.000000,63
L0_preload_off,pentatonic_no_theory,A05,4,35264710,medium,9,4.800000,0.000000,0.000000,47.937900,47.937900,127.937900,4927.937900,127.937900,47.937900,80.000000,708.426000,0,0.000000,0.000000,80.000000,64
L1_preload_on,pentatonic_no_theory,A05,4,35264710,medium,9,4.800000,0.000000,-150.000000,-102.062100,0.000000,80.000000,4880.000000,80.000000,47.937900,80.000000,708.426000,0,0.000000,150.000000,80.000000,64
L0_preload_off,pentatonic_no_theory,A05,5,35265719,medium,11,4.800000,0.000000,0.000000,64.974000,64.974000,144.974000,4944.974000,144.974000,64.974000,80.000000,930.686000,0,0.000000,0.000000,80.000000,65
L1_preload_on,pentatonic_no_theory,A05,5,35265719,medium,11,4.800000,0.000000,-150.000000,-85.026000,0.000000,80.000000,4880.000000,80.000000,64.974000,80.000000,930.686000,0,0.000000,150.000000,80.000000,65
L0_preload_off,pentatonic_no_theory,A05,6,35266728,medium,10,4.800000,0.000000,0.000000,45.820200,45.820200,125.820200,4925.820200,125.820200,45.820200,80.000000,1310.761000,0,0.000000,0.000000,80.000000,66
L1_preload_on,pentatonic_no_theory,A05,6,35266728,medium,10,4.800000,0.000000,-150.000000,-104.179800,0.000000,80.000000,4880.000000,80.000000,45.820200,80.000000,1310.761000,0,0.000000,150.000000,80.000000,66
L0_preload_off,pentatonic_no_theory,A05,7,35267737,medium,10,4.800000,0.000000,0.000000,49.758900,49.758900,129.758900,4929.758900,129.758900,49.758900,80.000000,899.516000,0,0.000000,0.000000,80.000000,67
L1_preload_on,pentatonic_no_theory,A05,7,35267737,medium,10,4.800000,0.000000,-150.000000,-100.241100,0.000000,80.000000,4880.000000,80.000000,49.758900,80.000000,899.516000,0,0.000000,150.000000,80.000000,67
L0_preload_off,pentatonic_no_theory,A05,8,35268746,medium,11,4.800000,0.000000,0.000000,48.658200,48.658200,128.658200,4928.658200,128.658200,48.658200,80.000000,980.983000,0,0.000000,0.000000,80.000000,68
L1_preload_on,pentatonic_no_theory,A05,8,35268746,medium,11,4.800000,0.000000,-150.000000,-101.341800,0.000000,80.000000,4880.000000,80.000000,48.658200,80.000000,980.983000,0,0.000000,150.000000,80.000000,68
L0_preload_off,pentatonic_no_theory,A05,9,35269755,medium,11,4.800000,0.000000,0.000000,45.507600,45.507600,125.507600,4925.507600,125.507600,45.507600,80.000000,651.244000,0,0.000000,0.000000,80.000000,69
L1_preload_on,pentatonic_no_theory,A05,9,35269755,medium,11,4.800000,0.000000,-150.000000,-104.492400,0.000000,80.000000,4880.000000,80.000000,45.507600,80.000000,651.244000,0,0.000000,150.000000,80.000000,69
L0_preload_off,pentatonic_no_theory,A05,10,35270764,medium,10,4.800000,0.000000,0.000000,51.802600,51.802600,131.802600,4931.802600,131.802600,51.802600,80.000000,1178.708000,0,0.000000,0.000000,80.000000,70
L1_preload_on,pentatonic_no_theory,A05,10,35270764,medium,10,4.800000,0.000000,-150.000000,-98.197400,0.000000,80.000000,4880.000000,80.000000,51.802600,80.000000,1178.708000,0,0.000000,150.000000,80.000000,70
L0_preload_off,pentatonic_no_theory,A05,11,35271773,medium,10,4.800000,0.000000,0.000000,47.681200,47.681200,127.681200,4927.681200,127.681200,47.681200,80.000000,632.858000,0,0.000000,0.000000,80.000000,71
L1_preload_on,pentatonic_no_theory,A05,11,35271773,medium,10,4.800000,0.000000,-150.000000,-102.318800,0.000000,80.000000,4880.000000,80.000000,47.681200,80.000000,632.858000,0,0.000000,150.000000,80.000000,71
L0_preload_off,pentatonic_no_theory,A05,12,35272782,medium,11,4.800000,0.000000,0.000000,52.776700,52.776700,132.776700,4932.776700,132.776700,52.776700,80.000000,1197.614000,0,0.000000,0.000000,80.000000,72
L1_preload_on,pentatonic_no_theory,A05,12,35272782,medium,11,4.800000,0.000000,-150.000000,-97.223300,0.000000,80.000000,4880.000000,80.000000,52.776700,80.000000,1197.614000,0,0.000000,150.000000,80.000000,72
L0_preload_off,pentatonic_no_theory,A05,13,35273791,medium,11,4.800000,0.000000,0.000000,51.723000,51.723000,131.723000,4931.723000,131.723000,51.723000,80.000000,1039.725000,0,0.000000,0.000000,80.000000,73
L1_preload_on,pentatonic_no_theory,A05,13,35273791,medium,11,4.800000,0.000000,-150.000000,-98.277000,0.000000,80.000000,4880.000000,80.000000,51.723000,80.000000,1039.725000,0,0.000000,150.000000,80.000000,73
L0_preload_off,pentatonic_no_theory,A05,14,35274800,medium,10,4.800000,0.000000,0.000000,54.050800,54.050800,134.050800,4934.050800,134.050800,54.050800,80.000000,1065.284000,0,0.000000,0.000000,80.000000,74
L1_preload_on,pentatonic_no_theory,A05,14,35274800,medium,10,4.800000,0.000000,-150.000000,-95.949200,0.000000,80.000000,4880.000000,80.000000,54.050800,80.000000,1065.284000,0,0.000000,150.000000,80.000000,74
L0_preload_off,pentatonic_no_theory,A05,15,35275809,medium,9,4.800000,0.000000,0.000000,45.471300,45.471300,125.471300,4925.471300,125.471300,45.471300,80.000000,795.954000,0,0.000000,0.000000,80.000000,75
L1_preload_on,pentatonic_no_theory,A05,15,35275809,medium,9,4.800000,0.000000,-150.000000,-104.528700,0.000000,80.000000,4880.000000,80.000000,45.471300,80.000000,795.954000,0,0.000000,150.000000,80.000000,75
L0_preload_off,pentatonic_no_theory,A06,1,36261686,medium,11,4.800000,0.000000,0.000000,60.568700,60.568700,140.568700,4940.568700,140.568700,60.568700,80.000000,805.612000,0,0.000000,0.000000,80.000000,76
L1_preload_on,pentatonic_no_theory,A06,1,36261686,medium,11,4.800000,0.000000,-150.000000,-89.431300,0.000000,80.000000,4880.000000,80.000000,60.568700,80.000000,805.612000,0,0.000000,150.000000,80.000000,76
L0_preload_off,pentatonic_no_theory,A06,2,36262695,medium,12,4.800000,0.000000,0.000000,48.825400,48.825400,128.825400,4928.825400,128.825400,48.825400,80.000000,1181.452000,0,0.000000,0.000000,80.000000,77
L1_preload_on,pentatonic_no_theory,A06,2,36262695,medium,12,4.800000,0.000000,-150.000000,-101.174600,0.000000,80.000000,4880.000000,80.000000,48.825400,80.000000,1181.452000,0,0.000000,150.000000,80.000000,77
L0_preload_off,pentatonic_no_theory,A06,3,36263704,medium,11,4.800000,0.000000,0.000000,55.151200,55.151200,135.151200,4935.151200,135.151200,55.151200,80.000000,629.651000,0,0.000000,0.000000,80.000000,78
L1_preload_on,pentatonic_no_theory,A06,3,36263704,medium,11,4.800000,0.000000,-150.000000,-94.848800,0.000000,80.000000,4880.000000,80.000000,55.151200,80.000000,629.651000,0,0.000000,150.000000,80.000000,78
L0_preload_off,pentatonic_no_theory,A06,4,36264713,medium,12,4.800000,0.000000,0.000000,53.054600,53.054600,133.054600,4933.054600,133.054600,53.054600,80.000000,612.711000,0,0.000000,0.000000,80.000000,79
L1_preload_on,pentatonic_no_theory,A06,4,36264713,medium,12,4.800000,0.000000,-150.000000,-96.945400,0.000000,80.000000,4880.000000,80.000000,53.054600,80.000000,612.711000,0,0.000000,150.000000,80.000000,79
L0_preload_off,pentatonic_no_theory,A06,5,36265722,medium,11,4.800000,0.000000,0.000000,52.703200,52.703200,132.703200,4932.703200,132.703200,52.703200,80.000000,1276.067000,0,0.000000,0.000000,80.000000,80
L1_preload_on,pentatonic_no_theory,A06,5,36265722,medium,11,4.800000,0.000000,-150.000000,-97.296800,0.000000,80.000000,4880.000000,80.000000,52.703200,80.000000,1276.067000,0,0.000000,150.000000,80.000000,80
L0_preload_off,pentatonic_no_theory,A06,6,36266731,medium,11,4.800000,0.000000,0.000000,48.212300,48.212300,128.212300,4928.212300,128.212300,48.212300,80.000000,843.182000,0,0.000000,0.000000,80.000000,81
L1_preload_on,pentatonic_no_theory,A06,6,36266731,medium,11,4.800000,0.000000,-150.000000,-101.787700,0.000000,80.000000,4880.000000,80.000000,48.212300,80.000000,843.182000,0,0.000000,150.000000,80.000000,81
L0_preload_off,pentatonic_no_theory,A06,7,36267740,medium,12,4.800000,0.000000,0.000000,49.902500,49.902500,129.902500,4929.902500,129.902500,49.902500,80.000000,1014.587000,0,0.000000,0.000000,80.000000,82
L1_preload_on,pentatonic_no_theory,A06,7,36267740,medium,12,4.800000,0.000000,-150.000000,-100.097500,0.000000,80.000000,4880.000000,80.000000,49.902500,80.000000,1014.587000,0,0.000000,150.000000,80.000000,82
L0_preload_off,pentatonic_no_theory,A06,8,36268749,medium,10,4.800000,0.000000,0.000000,50.297000,50.297000,130.297000,4930.297000,130.297000,50.297000,80.000000,545.428000,0,0.000000,0.000000,80.000000,83
L1_preload_on,pentatonic_no_theory,A06,8,36268749,medium,10,4.800000,0.000000,-150.000000,-99.703000,0.000000,80.000000,4880.000000,80.000000,50.297000,80.000000,545.428000,0,0.000000,150.000000,80.000000,83
L0_preload_off,pentatonic_no_theory,A06,9,36269758,medium,12,4.800000,0.000000,0.000000,49.733300,49.733300,129.733300,4929.733300,129.733300,49.733300,80.000000,636.011000,0,0.000000,0.000000,80.000000,84
L1_preload_on,pentatonic_no_theory,A06,9,36269758,medium,12,4.800000,0.000000,-150.000000,-100.266700,0.000000,80.000000,4880.000000,80.000000,49.733300,80.000000,636.011000,0,0.000000,150.000000,80.000000,84
L0_preload_off,pentatonic_no_theory,A06,10,36270767,medium,11,4.800000,0.000000,0.000000,48.455400,48.455400,128.455400,4928.455400,128.455400,48.455400,80.000000,613.698000,0,0.000000,0.000000,80.000000,85
L1_preload_on,pentatonic_no_theory,A06,10,36270767,medium,11,4.800000,0.000000,-150.000000,-101.544600,0.000000,80.000000,4880.000000,80.000000,48.455400,80.000000,613.698000,0,0.000000,150.000000,80.000000,85
L0_preload_off,pentatonic_no_theory,A06,11,36271776,medium,11,4.800000,0.000000,0.000000,51.239100,51.239100,131.239100,4931.239100,131.239100,51.239100,80.000000,685.320000,0,0.000000,0.000000,80.000000,86
L1_preload_on,pentatonic_no_theory,A06,11,36271776,medium,11,4.800000,0.000000,-150.000000,-98.760900,0.000000,80.000000,4880.000000,80.000000,51.239100,80.000000,685.320000,0,0.000000,150.000000,80.000000,86
L0_preload_off,pentatonic_no_theory,A06,12,36272785,medium,12,4.800000,0.000000,0.000000,57.668000,57.668000,137.668000,4937.668000,137.668000,57.668000,80.000000,655.582000,0,0.000000,0.000000,80.000000,87
L1_preload_on,pentatonic_no_theory,A06,12,36272785,medium,12,4.800000,0.000000,-150.000000,-92.332000,0.000000,80.000000,4880.000000,80.000000,57.668000,80.000000,655.582000,0,0.000000,150.000000,80.000000,87
L0_preload_off,pentatonic_no_theory,A06,13,36273794,medium,11,4.800000,0.000000,0.000000,47.347200,47.347200,127.347200,4927.347200,127.347200,47.347200,80.000000,999.492000,0,0.000000,0.000000,80.000000,88
L1_preload_on,pentatonic_no_theory,A06,13,36273794,medium,11,4.800000,0.000000,-150.000000,-102.652800,0.000000,80.000000,4880.000000,80.000000,47.347200,80.000000,999.492000,0,0.000000,150.000000,80.000000,88
L0_preload_off,pentatonic_no_theory,A06,14,36274803,medium,12,4.800000,0.000000,0.000000,51.942900,51.942900,131.942900,4931.942900,131.942900,51.942900,80.000000,727.174000,0,0.000000,0.000000,80.000000,89
L1_preload_on,pentatonic_no_theory,A06,14,36274803,medium,12,4.800000,0.000000,-150.000000,-98.057100,0.000000,80.000000,4880.000000,80.000000,51.942900,80.000000,727.174000,0,0.000000,150.000000,80.000000,89
L0_preload_off,pentatonic_no_theory,A06,15,36275812,medium,10,4.800000,0.000000,0.000000,61.136100,61.136100,141.136100,4941.136100,141.136100,61.136100,80.000000,924.520000,0,0.000000,0.000000,80.000000,90
L1_preload_on,pentatonic_no_theory,A06,15,36275812,medium,10,4.800000,0.000000,-150.000000,-88.863900,0.000000,80.000000,4880.000000,80.000000,61.136100,80.000000,924.520000,0,0.000000,150.000000,80.000000,90
L0_preload_off,pentatonic_no_theory,A07,1,37261689,short,4,4.800000,0.000000,0.000000,61.284100,61.284100,141.284100,4941.284100,141.284100,61.284100,80.000000,364.100000,0,0.000000,0.000000,80.000000,91
L1_preload_on,pentatonic_no_theory,A07,1,37261689,short,4,4.800000,0.000000,-150.000000,-88.715900,0.000000,80.000000,4880.000000,80.000000,61.284100,80.000000,364.100000,0,0.000000,150.000000,80.000000,91
L0_preload_off,pentatonic_no_theory,A07,2,37262698,short,4,4.800000,0.000000,0.000000,58.248200,58.248200,138.248200,4938.248200,138.248200,58.248200,80.000000,442.312000,0,0.000000,0.000000,80.000000,92
L1_preload_on,pentatonic_no_theory,A07,2,37262698,short,4,4.800000,0.000000,-150.000000,-91.751800,0.000000,80.000000,4880.000000,80.000000,58.248200,80.000000,442.312000,0,0.000000,150.000000,80.000000,92
L0_preload_off,pentatonic_no_theory,A07,3,37263707,short,5,4.800000,0.000000,0.000000,58.368700,58.368700,138.368700,4938.368700,138.368700,58.368700,80.000000,421.931000,0,0.000000,0.000000,80.000000,93
L1_preload_on,pentatonic_no_theory,A07,3,37263707,short,5,4.800000,0.000000,-150.000000,-91.631300,0.000000,80.000000,4880.000000,80.000000,58.368700,80.000000,421.931000,0,0.000000,150.000000,80.000000,93
L0_preload_off,pentatonic_no_theory,A07,4,37264716,short,5,4.800000,0.000000,0.000000,51.172200,51.172200,131.172200,4931.172200,131.172200,51.172200,80.000000,675.545000,0,0.000000,0.000000,80.000000,94
L1_preload_on,pentatonic_no_theory,A07,4,37264716,short,5,4.800000,0.000000,-150.000000,-98.827800,0.000000,80.000000,4880.000000,80.000000,51.172200,80.000000,675.545000,0,0.000000,150.000000,80.000000,94
L0_preload_off,pentatonic_no_theory,A07,5,37265725,short,4,4.800000,0.000000,0.000000,46.409100,46.409100,126.409100,4926.409100,126.409100,46.409100,80.000000,649.551000,0,0.000000,0.000000,80.000000,95
L1_preload_on,pentatonic_no_theory,A07,5,37265725,short,4,4.800000,0.000000,-150.000000,-103.590900,0.000000,80.000000,4880.000000,80.000000,46.409100,80.000000,649.551000,0,0.000000,150.000000,80.000000,95
L0_preload_off,pentatonic_no_theory,A07,6,37266734,short,5,4.800000,0.000000,0.000000,63.868400,63.868400,143.868400,4943.868400,143.868400,63.868400,80.000000,753.479000,0,0.000000,0.000000,80.000000,96
L1_preload_on,pentatonic_no_theory,A07,6,37266734,short,5,4.800000,0.000000,-150.000000,-86.131600,0.000000,80.000000,4880.000000,80.000000,63.868400,80.000000,753.479000,0,0.000000,150.000000,80.000000,96
L0_preload_off,pentatonic_no_theory,A07,7,37267743,short,6,4.800000,0.000000,0.000000,57.773500,57.773500,137.773500,4937.773500,137.773500,57.773500,80.000000,745.444000,0,0.000000,0.000000,80.000000,97
L1_preload_on,pentatonic_no_theory,A07,7,37267743,short,6,4.800000,0.000000,-150.000000,-92.226500,0.000000,80.000000,4880.000000,80.000000,57.773500,80.000000,745.444000,0,0.000000,150.000000,80.000000,97
L0_preload_off,pentatonic_no_theory,A07,8,37268752,short,5,4.800000,0.000000,0.000000,57.696000,57.696000,137.696000,4937.696000,137.696000,57.696000,80.000000,340.273000,0,0.000000,0.000000,80.000000,98
L1_preload_on,pentatonic_no_theory,A07,8,37268752,short,5,4.800000,0.000000,-150.000000,-92.304000,0.000000,80.000000,4880.000000,80.000000,57.696000,80.000000,340.273000,0,0.000000,150.000000,80.000000,98
L0_preload_off,pentatonic_no_theory,A07,9,37269761,short,5,4.800000,0.000000,0.000000,53.104000,53.104000,133.104000,4933.104000,133.104000,53.104000,80.000000,890.887000,0,0.000000,0.000000,80.000000,99
L1_preload_on,pentatonic_no_theory,A07,9,37269761,short,5,4.800000,0.000000,-150.000000,-96.896000,0.000000,80.000000,4880.000000,80.000000,53.104000,80.000000,890.887000,0,0.000000,150.000000,80.000000,99
L0_preload_off,pentatonic_no_theory,A07,10,37270770,short,6,4.800000,0.000000,0.000000,49.312300,49.312300,129.312300,4929.312300,129.312300,49.312300,80.000000,296.083000,0,0.000000,0.000000,80.000000,100
L1_preload_on,pentatonic_no_theory,A07,10,37270770,short,6,4.800000,0.000000,-150.000000,-100.687700,0.000000,80.000000,4880.000000,80.000000,49.312300,80.000000,296.083000,0,0.000000,150.000000,80.000000,100
L0_preload_off,pentatonic_no_theory,A07,11,37271779,short,5,4.800000,0.000000,0.000000,46.622500,46.622500,126.622500,4926.622500,126.622500,46.622500,80.000000,671.281000,0,0.000000,0.000000,80.000000,101
L1_preload_on,pentatonic_no_theory,A07,11,37271779,short,5,4.800000,0.000000,-150.000000,-103.377500,0.000000,80.000000,4880.000000,80.000000,46.622500,80.000000,671.281000,0,0.000000,150.000000,80.000000,101
L0_preload_off,pentatonic_no_theory,A07,12,37272788,short,5,4.800000,0.000000,0.000000,52.190000,52.190000,132.190000,4932.190000,132.190000,52.190000,80.000000,488.979000,0,0.000000,0.000000,80.000000,102
L1_preload_on,pentatonic_no_theory,A07,12,37272788,short,5,4.800000,0.000000,-150.000000,-97.810000,0.000000,80.000000,4880.000000,80.000000,52.190000,80.000000,488.979000,0,0.000000,150.000000,80.000000,102
L0_preload_off,pentatonic_no_theory,A07,13,37273797,short,4,4.800000,0.000000,0.000000,47.785800,47.785800,127.785800,4927.785800,127.785800,47.785800,80.000000,599.093000,0,0.000000,0.000000,80.000000,103
L1_preload_on,pentatonic_no_theory,A07,13,37273797,short,4,4.800000,0.000000,-150.000000,-102.214200,0.000000,80.000000,4880.000000,80.000000,47.785800,80.000000,599.093000,0,0.000000,150.000000,80.000000,103
L0_preload_off,pentatonic_no_theory,A07,14,37274806,short,5,4.800000,0.000000,0.000000,53.477100,53.477100,133.477100,4933.477100,133.477100,53.477100,80.000000,294.928000,0,0.000000,0.000000,80.000000,104
L1_preload_on,pentatonic_no_theory,A07,14,37274806,short,5,4.800000,0.000000,-150.000000,-96.522900,0.000000,80.000000,4880.000000,80.000000,53.477100,80.000000,294.928000,0,0.000000,150.000000,80.000000,104
L0_preload_off,pentatonic_no_theory,A07,15,37275815,short,4,4.800000,0.000000,0.000000,44.853100,44.853100,124.853100,4924.853100,124.853100,44.853100,80.000000,654.849000,0,0.000000,0.000000,80.000000,105
L1_preload_on,pentatonic_no_theory,A07,15,37275815,short,4,4.800000,0.000000,-150.000000,-105.146900,0.000000,80.000000,4880.000000,80.000000,44.853100,80.000000,654.849000,0,0.000000,150.000000,80.000000,105
L0_preload_off,pentatonic_no_theory,A08,1,38261692,medium,16,4.800000,0.000000,0.000000,49.614200,49.614200,129.614200,4929.614200,129.614200,49.614200,80.000000,1256.697000,0,0.000000,0.000000,80.000000,106
L1_preload_on,pentatonic_no_theory,A08,1,38261692,medium,16,4.800000,0.000000,-150.000000,-100.385800,0.000000,80.000000,4880.000000,80.000000,49.614200,80.000000,1256.697000,0,0.000000,150.000000,80.000000,106
L0_preload_off,pentatonic_no_theory,A08,2,38262701,medium,16,4.800000,0.000000,0.000000,59.112100,59.112100,139.112100,4939.112100,139.112100,59.112100,80.000000,1038.007000,0,0.000000,0.000000,80.000000,107
L1_preload_on,pentatonic_no_theory,A08,2,38262701,medium,16,4.800000,0.000000,-150.000000,-90.887900,0.000000,80.000000,4880.000000,80.000000,59.112100,80.000000,1038.007000,0,0.000000,150.000000,80.000000,107
L0_preload_off,pentatonic_no_theory,A08,3,38263710,medium,16,4.800000,0.000000,0.000000,64.402500,64.402500,144.402500,4944.402500,144.402500,64.402500,80.000000,1496.794000,0,0.000000,0.000000,80.000000,108
L1_preload_on,pentatonic_no_theory,A08,3,38263710,medium,16,4.800000,0.000000,-150.000000,-85.597500,0.000000,80.000000,4880.000000,80.000000,64.402500,80.000000,1496.794000,0,0.000000,150.000000,80.000000,108
