call_id,origin,source_dataset,category,sub_category,preset,candidate,trial,seed,source_experiment,source_variant,score_version,response_midi_file,response_midi_sha256,previous_objective_score,rescore_abs_drift,objective_score,style_compliance_score,non_style_structural_score,tonality_score,rhythm_score,interval_score,repetition_score,pitch_diversity_score,compression_score,pche,upc,psr,tone_span_ratio,cpr,longest_repeat_run,strong_beat_stable_rate,qualified_note_rate,qualified_rhythm_rate,groove_similarity,cadence_score,max_abs_interval,note_count,duration_seconds
A05,artificial_stress,calls_50,repetition_stress_test,copied_from_call50,pentatonic_creative,amt_small_controlled,13,65273791,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1357_response_only.mid,c7bfa88e0affcef7d52307cc5a9e528077f487bec902e1ad11559ac3168ab373,0.688989,0.000000457,0.688989,0.694174,0.685234,0.666667,0.724432,0.620000,0.600000,0.804310,0.772321,2.231270,5.000000,1.000000,0.200000,0.200000,2.000000,0.000000,1.000000,0.454545,0.718750,1.000000,9.000000,11.000000,5.160000
P008,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,14,78274839,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1358_response_only.mid,ee5547e3838eebc316e1bf41a0c5f6d54d30da86b826793a90c0d3abcf96e373,0.609692,0.000000138,0.609692,0.910163,0.392109,1.000000,0.811343,0.725000,0.000000,0.072364,0.867925,1.435521,3.000000,1.000000,0.125000,0.500000,3.000000,1.000000,0.888889,0.888889,0.656250,1.000000,8.000000,9.000000,5.400000
P019,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,9,89269827,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1359_response_only.mid,58f65cc899370ae040416fbbfc56680f6f678f60b5c0f48859e273155a2cd6ea,0.860424,0.000000235,0.860424,0.910714,0.824006,1.000000,0.812500,0.915789,1.000000,0.794607,0.418367,2.242738,5.000000,1.000000,0.052632,0.000000,1.000000,1.000000,1.000000,1.000000,0.437500,1.000000,8.000000,20.000000,5.160000
R01,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,14,121274968,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S135_response_only.mid,3bfb7697e07cbb47e82ea3384d370c3cc9bbb692f6dbf1cc7510eae61f5a9e91,0.837646,0.000000086,0.837646,0.823413,0.847953,0.833333,0.812500,0.800000,0.777778,0.896830,0.978121,2.121928,5.000000,1.000000,0.000000,0.111111,2.000000,0.500000,1.000000,1.000000,0.437500,1.000000,5.000000,10.000000,4.980000
P047,public_midi_extract,POP909,false_ending_pause,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,4,117264866,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1360_response_only.mid,0251629bda0ec68be436c4e34ca9e4413d9f9c4ef7c7a9606b906f8a83613235,0.601486,0.000000331,0.601486,0.712963,0.520762,0.666667,0.763889,0.760000,0.600000,0.198814,0.414079,1.584963,3.000000,1.000000,0.000000,0.200000,2.000000,0.000000,1.000000,0.666667,0.625000,1.000000,7.000000,6.000000,5.328000
P029,public_midi_extract,POP909,sparse_short,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,11,99271875,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1361_response_only.mid,ba1ac635645aa2b53c7333468408a83d702d8f6481938b09a1dfb7d969100f12,0.745990,0.000000423,0.745990,0.855159,0.666936,1.000000,0.695833,0.550000,1.000000,0.708939,0.285714,1.921928,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.400000,0.687500,1.000000,7.000000,5.000000,5.328000
P008,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,4,78264749,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1362_response_only.mid,51be6d917ea70e0c01c0fe016211afbb49c3b87ee6b6f95fd973a78e29f1aa41,0.603004,0.000000032,0.603004,0.885913,0.398139,1.000000,0.760417,0.771429,0.000000,0.000000,0.920635,1.298795,3.000000,1.000000,0.142857,0.428571,4.000000,1.000000,0.750000,0.875000,0.656250,1.000000,8.000000,8.000000,5.400000
R08,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,13,128273980,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1363_response_only.mid,e3d0b33d9e23f0915fc3e5bd089723ce0bf5ac6f88fb855e6d7b37461c310efe,0.511769,0.000000231,0.511769,0.706349,0.370866,0.666667,0.750000,0.800000,0.333333,0.126923,0.000000,1.500000,3.000000,1.000000,0.000000,0.333333,2.000000,0.000000,1.000000,0.500000,0.750000,1.000000,5.000000,4.000000,4.500000
P040,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_piano,pentatonic_creative,amt_small_controlled,8,110268881,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1364_response_only.mid,a066314b781abc7387a53a9c14b3993cb804abd95536b33d39ec2d14348758eb,0.807749,0.000000107,0.807749,0.841270,0.783475,1.000000,0.666667,0.600000,1.000000,0.695156,0.890937,1.905639,4.000000,1.000000,0.142857,0.000000,1.000000,1.000000,0.375000,0.750000,0.875000,1.000000,9.000000,8.000000,4.800000
P011,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,2,81262740,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1365_response_only.mid,197f2090d0103a45d0376ab04d69ea64fe527a85c23a1e141fadc59556a2bc4d,0.867301,0.000000429,0.867301,0.857143,0.874656,1.000000,0.700000,0.688889,1.000000,0.896830,0.977444,2.121928,5.000000,1.000000,0.111111,0.000000,1.000000,1.000000,1.000000,0.600000,0.500000,1.000000,12.000000,10.000000,5.220000
R18,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,8,138268965,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1366_response_only.mid,2ba9a9ac8a15435558f9746965860527a7c5df7e407b08dc58cbfcccb7a53f3e,0.602795,0.000000383,0.602795,0.843254,0.428669,1.000000,0.670833,0.550000,0.500000,0.145478,0.492611,1.521928,3.000000,1.000000,0.000000,0.250000,2.000000,1.000000,1.000000,0.200000,0.812500,1.000000,7.000000,5.000000,4.188000
A01,artificial_stress,calls_50,pentatonic_clear_motif,copied_from_call50,pentatonic_creative,amt_small_controlled,7,61267725,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1367_response_only.mid,40fcf656a122ffb6f0dbff300ba6e09b727006108f5d97e4c7f00ebdff2fd0b9,0.813274,0.000000385,0.813274,0.893926,0.754872,1.000000,0.777244,0.650000,0.666667,0.989654,0.756074,1.987773,5.000000,1.000000,0.000000,0.166667,2.000000,1.000000,1.000000,0.769231,0.562500,1.000000,7.000000,13.000000,5.160000
R02,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,2,122262863,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1368_response_only.mid,bef6db7e809a75f67922c10c92a859e7029644068a05a67d39b4387e201e84d5,0.526927,0.000000430,0.526927,0.834656,0.304088,1.000000,0.652778,0.480000,0.200000,0.000000,0.579710,1.251629,3.000000,1.000000,0.400000,0.400000,2.000000,1.000000,0.666667,0.666667,0.625000,1.000000,9.000000,6.000000,4.260000
A04,artificial_stress,calls_50,antecedent_half_cadence,copied_from_call50,pentatonic_creative,amt_small_controlled,3,64263698,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1369_response_only.mid,f902dee9838d9c5f567c08bf4a4c2c32fc986bcfaef8ef00ef7dfca97c5a85dd,0.624609,0.000000118,0.624609,0.748677,0.534766,1.000000,0.472222,0.360000,1.000000,0.092356,0.724346,1.459148,3.000000,1.000000,0.400000,0.000000,1.000000,1.000000,0.000000,0.666667,0.750000,1.000000,9.000000,6.000000,4.188000
P050,public_midi_extract,POP909,repetition_tail,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,3,120263866,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S136_response_only.mid,0de33510dd5fbe765424fdb576076c4eb65238447d0094cc4ae78c2d3d83cfea,0.779038,0.000000135,0.779038,0.827664,0.743826,0.833333,0.821429,0.900000,0.666667,0.732872,0.601504,1.950212,4.000000,1.000000,0.000000,0.166667,2.000000,0.500000,0.714286,1.000000,0.750000,1.000000,5.000000,7.000000,5.160000
R17,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,15,137276025,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1370_response_only.mid,c78355ae9bc68cabdbd4c5fd40d9921483e2f03cf77184d35bae561b6820a800,0.775949,0.000000335,0.775949,0.904101,0.683149,1.000000,0.798611,0.709091,0.636364,0.652636,0.754028,1.855389,4.000000,1.000000,0.181818,0.181818,2.000000,1.000000,0.833333,1.000000,0.562500,1.000000,9.000000,12.000000,4.800000
R05,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,7,125267917,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1371_response_only.mid,5443ac2145ef14df8dff14256ce85d97d7792b27ef7d52ec56a22be4a32e9a60,0.658777,0.000000352,0.658777,0.801282,0.555583,0.833333,0.766026,0.766667,0.300000,0.495076,0.669276,1.669180,4.000000,1.000000,0.083333,0.250000,3.000000,0.500000,1.000000,0.923077,0.375000,1.000000,8.000000,13.000000,4.980000
P043,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,4,113264854,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1372_response_only.mid,fdc48d003dc738fb126c351c4ee957721427c45e9a005c0f43e9108c54d3a0e4,0.768813,0.000000341,0.768813,0.837836,0.718830,1.000000,0.659455,0.550000,0.833333,0.709020,0.853256,1.922023,4.000000,1.000000,0.250000,0.083333,2.000000,1.000000,1.000000,0.384615,0.593750,1.000000,8.000000,13.000000,5.400000
R04,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,15,124275986,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1373_response_only.mid,b9c6721be7aa62f0e6ec39a1bd902b3e56cf734fbd64a79fec649a9dd09c57ad,0.646536,0.000000302,0.646536,0.928571,0.442303,1.000000,0.850000,0.250000,1.000000,0.145478,0.311688,1.521928,3.000000,1.000000,0.750000,0.000000,1.000000,1.000000,0.800000,1.000000,0.750000,1.000000,12.000000,5.000000,4.980000
P029,public_midi_extract,POP909,sparse_short,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,2,99262794,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1374_response_only.mid,06680a71ec7d716d08e309f3b2031b4d12faec6c35e3538b3fc8c81e4ca6f3d7,0.672710,0.000000404,0.672710,0.918651,0.494616,1.000000,0.829167,0.450000,1.000000,0.145478,0.255102,1.521928,3.000000,1.000000,0.250000,0.000000,1.000000,1.000000,1.000000,0.800000,0.687500,1.000000,9.000000,5.000000,4.800000
P033,public_midi_extract,POP909,sparse_short,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,15,103275923,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1375_response_only.mid,1d77469b078f7f772bd11e3247de2c43716de65c9c98a4337031f27b7eb0cfdb,0.587596,0.000000190,0.587596,0.950397,0.324878,1.000000,0.895833,0.350000,0.500000,0.145478,0.250627,1.521928,3.000000,1.000000,0.500000,0.250000,2.000000,1.000000,1.000000,1.000000,0.687500,1.000000,9.000000,5.000000,4.800000
P039,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_piano,pentatonic_creative,amt_small_controlled,10,109270896,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1376_response_only.mid,3e85a1feb471bd00fa3566949d64d43dc68956cb01fff92ffd5439724eda4cf1,0.724706,0.000000081,0.724706,0.849206,0.634551,1.000000,0.683333,0.244444,1.000000,0.572739,0.838560,1.760964,4.000000,1.000000,0.555556,0.000000,1.000000,1.000000,0.800000,0.500000,0.750000,1.000000,21.000000,10.000000,5.748000
R19,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,13,139274013,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1377_response_only.mid,8d80a5caaae9df499663e84a995809448ef1d8635fbb566f3417934d153c52cd,0.779671,0.000000410,0.779671,0.897487,0.694357,1.000000,0.784722,0.850000,0.500000,0.565759,0.905207,1.752715,4.000000,1.000000,0.000000,0.250000,2.000000,1.000000,1.000000,0.666667,0.687500,1.000000,4.000000,9.000000,4.836000
P047,public_midi_extract,POP909,false_ending_pause,two_bar_pop909_melody,pentatonic_creative,amt_small_controlled,14,117274956,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1378_response_only.mid,69df54e29a115332d853541b05b486321ba22278c93b54d8f754e7d1a07b5516,0.594195,0.000000451,0.594195,0.862528,0.399885,1.000000,0.711310,0.300000,0.666667,0.024355,0.678571,1.378783,3.000000,1.000000,0.500000,0.166667,2.000000,1.000000,1.000000,0.571429,0.562500,1.000000,9.000000,7.000000,4.620000
R26,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,15,146276052,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1379_response_only.mid,c19becd9911d7b703f8425963d3f5c0478bcafe5d25b10e115e573bbde70e5a3,0.732757,0.000000278,0.732757,0.910714,0.603892,1.000000,0.812500,0.907692,0.000000,0.933311,0.562092,1.921185,5.000000,1.000000,0.000000,0.307692,4.000000,1.000000,1.000000,1.000000,0.437500,1.000000,5.000000,14.000000,4.800000
P018,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,13,88273860,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S137_response_only.mid,93c4b18e591c2944a1b53d5fa607b07be6cc5e0220a400f7916ee4536a656ad5,0.694745,0.000000311,0.694745,0.644621,0.731041,0.666667,0.620370,0.375000,1.000000,0.762200,0.897959,2.281036,5.000000,1.000000,0.250000,0.000000,1.000000,0.000000,0.666667,0.444444,0.750000,1.000000,9.000000,9.000000,5.460000
P028,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_creative,amt_small_controlled,14,98274899,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1380_response_only.mid,bc8d4dd7668eacf7a3cd8457c721a58635ca0741313aec2df4cc73ddfbe698c1,0.734363,0.000000435,0.734363,0.882937,0.626776,1.000000,0.754167,0.547368,0.684211,0.779184,0.464443,2.260964,5.000000,1.000000,0.263158,0.157895,2.000000,1.000000,1.000000,0.700000,0.562500,1.000000,14.000000,20.000000,5.400000
A01,artificial_stress,calls_50,pentatonic_clear_motif,copied_from_call50,pentatonic_creative,amt_small_controlled,6,61266716,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1381_response_only.mid,2dc70491126c1252caf3de193df20b225fa4311104527818f202a28f8e6c2d16,0.766703,0.000000479,0.766703,0.742521,0.784215,0.833333,0.642628,0.716667,0.666667,0.989654,0.806262,1.987773,5.000000,1.000000,0.083333,0.166667,2.000000,0.500000,0.923077,0.692308,0.312500,1.000000,8.000000,13.000000,4.980000
P038,public_midi_extract,POP909,dense_fast,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,13,108273920,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1382_response_only.mid,d45baa49ebef9695a230936dcadd62283136582f4482ecf0980337ad7372cf5a,0.772630,0.000000040,0.772630,0.837165,0.725898,1.000000,0.658046,0.800000,0.928571,0.796688,0.169130,2.240277,5.000000,1.000000,0.071429,0.035714,2.000000,1.000000,0.724138,1.000000,0.250000,1.000000,10.000000,29.000000,5.160000
P001,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,13,71273809,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1383_response_only.mid,5509ba49bca36c099f613c2fd51b5b5c983d8700e543af9a286a9af7181f4b57,0.792595,0.000000151,0.792595,0.781746,0.800451,1.000000,0.541667,0.550000,1.000000,0.753793,0.997305,1.974938,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.888889,0.111111,0.625000,1.000000,7.000000,9.000000,5.268000
R29,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,3,149263953,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1384_response_only.mid,8aea3903abc5c56207b254998c24aed2cac94f8bee30e42b6b5de2cdf9adf433,0.801947,0.000000400,0.801947,0.908730,0.724621,1.000000,0.808333,0.866667,0.333333,0.960705,0.764479,2.046439,5.000000,1.000000,0.000000,0.333333,2.000000,1.000000,0.800000,1.000000,0.625000,1.000000,5.000000,10.000000,4.980000
R29,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,11,149272025,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1385_response_only.mid,5f04c725eae913d0a38a0118d0469e9938835c8d16162d00b74ddfe5625011de,0.702210,0.000000108,0.702210,0.815566,0.620125,1.000000,0.612689,0.600000,0.600000,0.625288,0.681319,1.823068,4.000000,1.000000,0.100000,0.200000,2.000000,1.000000,0.181818,1.000000,0.656250,1.000000,8.000000,11.000000,4.980000
R27,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,4,147264956,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1386_response_only.mid,05b37f67671c52131a8faa61332b4db35ca76ef5aa363721182078e47d152e0a,0.870498,0.000000027,0.870498,0.894180,0.853349,1.000000,0.777778,0.745455,1.000000,0.840312,0.831169,2.188722,5.000000,1.000000,0.090909,0.000000,1.000000,1.000000,0.833333,1.000000,0.500000,1.000000,9.000000,12.000000,4.920000
R32,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,13,152274052,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1387_response_only.mid,aba6c868097e57d5fa9fa40bc4eeb32302cf34502338c9515c3293a01c28e4fe,0.712425,0.000000217,0.712425,0.940476,0.547285,1.000000,0.875000,0.450000,0.750000,0.152725,0.950437,1.530493,3.000000,1.000000,0.250000,0.125000,2.000000,1.000000,1.000000,1.000000,0.625000,1.000000,12.000000,9.000000,4.800000
P018,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,2,88262761,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1388_response_only.mid,d002ee2927f87eaf755e6127d4b224dbac81d481671aacd90d7b808f0d2bbc23,0.584505,0.000000142,0.584505,0.622685,0.556858,0.666667,0.574306,0.357143,0.714286,0.681285,0.490260,1.889246,4.000000,1.000000,0.428571,0.142857,2.000000,0.000000,0.466667,0.600000,0.656250,1.000000,19.000000,15.000000,5.580000
R04,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,2,124262869,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1389_response_only.mid,91c2f812eced435d63cec3c22a5437d2fbb42c467a692c5dd6fe4a3a1af83276,0.772374,0.000000419,0.772374,0.910714,0.672197,1.000000,0.812500,0.800000,0.555556,0.572739,0.768021,1.760964,4.000000,1.000000,0.000000,0.222222,2.000000,1.000000,1.000000,1.000000,0.437500,1.000000,5.000000,10.000000,4.980000
P037,public_midi_extract,POP909,dense_fast,two_bar_pop909_bridge,pentatonic_creative,amt_small_controlled,8,107268872,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S138_response_only.mid,1cd7e840f43ace8d9194a96686df7d229ad47706d511979857d63423cc9a845b,0.744921,0.000000468,0.744921,0.859307,0.662090,1.000000,0.704545,0.638095,0.904762,0.746242,0.199195,2.299896,5.000000,1.000000,0.047619,0.047619,2.000000,1.000000,1.000000,0.863636,0.250000,1.000000,8.000000,22.000000,5.160000
R11,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,12,131272980,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1390_response_only.mid,1e0a38f60397597ff4b60fc8c7312a760c8fabf4b5e176197faea3a6b9bf3202,0.793867,0.000000405,0.793867,0.775794,0.806954,0.666667,0.895833,0.714286,1.000000,0.873707,0.571429,2.149255,5.000000,1.000000,0.071429,0.000000,1.000000,0.000000,1.000000,1.000000,0.687500,1.000000,9.000000,15.000000,4.800000
R35,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_creative,amt_small_controlled,10,155271034,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1391_response_only.mid,d09e7b0de6e07ea06eb9d949f58730e2d4c86c59fe0bd726aab80676fd712826,0.789505,0.000000305,0.789505,0.920635,0.694549,1.000000,0.833333,0.400000,1.000000,0.563462,0.919540,1.750000,4.000000,1.000000,0.428571,0.000000,1.000000,1.000000,1.000000,1.000000,0.500000,1.000000,12.000000,8.000000,5.280000
